,2376,3772.719333,2376,8331.241667,2376,3030.704,2376,1938.774,2376,26096.24,2376,4372.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2384,3772.275,2384,8330.704333,2384,3023.843,2384,1940.394,2384,26078.094,2384,4397.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2392,3733.981,2392,8298.212667,2392,3044.923,2392,1930.774,2392,26064.682,2392,4368.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2400,3761.512,2400,8369.506,2400,3005.772,2400,1943.638,2400,25971.391,2400,4394.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2408,3746.671667,2408,8302.092667,2408,2999.545,2408,1936.908,2408,26114.088,2408,4422.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2416,3787.951667,2416,8356.027,2416,3017.804,2416,1924.222,2416,25889.264,2416,4383.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2424,3751.204,2424,8341.777333,2424,3008.186,2424,1932.514,2424,26022.336,2424,4497.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2432,3729.133667,2432,8353.222667,2432,2995.402,2432,1941.27,2432,26052.717,2432,4456.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2440,3763.389333,2440,8402.766333,2440,3004.942,2440,1930.276,2440,25913.617,2440,4454.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2448,3758.234,2448,8395.187,2448,3037.459,2448,1939.321,2448,25974.908,2448,4471.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2456,3768.602667,2456,8381.672333,2456,2996.738,2456,1917.879,2456,26080.447,2456,4464.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2464,3728.548,2464,8410.212333,2464,3004.072,2464,1916.929,2464,25867.814,2464,4538.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2472,3761.104333,2472,8388.456333,2472,2974.253,2472,1938.29,2472,25926.062,2472,4543.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2480,3718.423,2480,8371.209333,2480,3029.153,2480,1920.054,2480,25911.324,2480,4551.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2488,3752.087667,2488,8370.806,2488,2972.182,2488,1905.082,2488,26037.996,2488,4574.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2496,3739.929667,2496,8377.626667,2496,2961.976,2496,1933.089,2496,26049.648,2496,4616.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2504,3747.592333,2504,8363.735667,2504,2980.562,2504,1930.414,2504,25906.178,2504,4586.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2512,3734.582333,2512,8341.822333,2512,2953.344,2512,1934.885,2512,25991.525,2512,4624.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2520,3705.365,2520,8435.451667,2520,2944.795,2520,1918.173,2520,26025.691,2520,4619.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2528,3721.830667,2528,8427.462333,2528,2982.446,2528,1921.842,2528,25930.998,2528,4627.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2536,3727.869333,2536,8479.017667,2536,2964.359,2536,1944.744,2536,25962.779,2536,4621.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2544,3718.898333,2544,8424.690667,2544,2939.195,2544,1930.552,2544,25958.133,2544,4676.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2552,3757.332667,2552,8443.76,2552,2929.194,2552,1931.141,2552,25844.355,2552,4648.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2560,3704.655,2560,8452.798333,2560,2990.808,2560,1937.389,2560,25913.854,2560,4697.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2568,3676.286667,2568,8475.984,2568,2964.968,2568,1939.741,2568,25869.918,2568,4737.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2576,3730.196333,2576,8438.62,2576,2944.168,2576,1943.458,2576,25943.82,2576,4758.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2584,3710.223333,2584,8403.782667,2584,2948.999,2584,1911.55,2584,25952.111,2584,4736.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2592,3711.500333,2592,8481.454,2592,2943.282,2592,1938.638,2592,25842.027,2592,4776.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2600,3720.006,2600,8454.986,2600,2902.403,2600,1942.294,2600,25824.686,2600,4714.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2608,3667.557,2608,8448.266,2608,2935.706,2608,1929.435,2608,25802.348,2608,4763.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2616,3719.371,2616,8503.016333,2616,2958.616,2616,1891.844,2616,25889.781,2616,4766.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2624,3713.433333,2624,8480.278,2624,2954.021,2624,1943.759,2624,25867.777,2624,4803.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2632,3714.368,2632,8463.125667,2632,2918.353,2632,1931.127,2632,25820.188,2632,4798.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2640,3684.888,2640,8532.698,2640,2931.309,2640,1915.475,2640,25764.115,2640,4844.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2648,3716.122667,2648,8464.045333,2648,2902.038,2648,1947.093,2648,25784.635,2648,4840.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2656,3661.383333,2656,8464.818333,2656,2946.937,2656,1936.655,2656,25695.254,2656,4866.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2664,3699.234667,2664,8507.403,2664,2934.638,2664,1918.403,2664,25800.672,2664,4957.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2672,3722.542667,2672,8521.021,2672,2952.426,2672,1939.192,2672,25870.754,2672,4930.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2680,3716.440667,2680,8484.183333,2680,2932.522,2680,1920.298,2680,25891.289,2680,4913.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2688,3716.957667,2688,8481.978333,2688,2916.455,2688,1931.922,2688,25828.164,2688,4952.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2696,3667.777,2696,8485.147,2696,2924.83,2696,1916.959,2696,25886.971,2696,4973.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2704,3717.764667,2704,8522.315333,2704,2914.139,2704,1919.294,2704,25790.182,2704,4957.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2712,3709.598333,2712,8560.252,2712,2918.041,2712,1913.844,2712,25743.67,2712,4972.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2720,3710.335667,2720,8501.174,2720,2933.213,2720,1935.55,2720,25745.293,2720,5001.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2728,3706.273667,2728,8519.959333,2728,2925.135,2728,1939.514,2728,25804.098,2728,5000.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2736,3703.911,2736,8528.745667,2736,2913.894,2736,1911.286,2736,25656.613,2736,5026.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2744,3664.071,2744,8548.072,2744,2906.358,2744,1924.66,2744,25876.838,2744,5034.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2752,3684.755667,2752,8535.181333,2752,2898.265,2752,1916.632,2752,25690.338,2752,5054.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2760,3687.285333,2760,8519.754,2760,2927.844,2760,1962.199,2760,25834.143,2760,5087.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2768,3693.455,2768,8519.347333,2768,2917.063,2768,1926.141,2768,25705.518,2768,5075.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2776,3702.086333,2776,8565.245667,2776,2884.49,2776,1930.662,2776,25759.287,2776,5080.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2784,3655.915,2784,8559.768667,2784,2927.297,2784,1929.358,2784,25673.984,2784,5127.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792,3675.351,2792,8590.583,2792,2917.878,2792,1940.391,2792,25855.557,2792,5153.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2800,3695.878333,2800,8563.960333,2800,2923.235,2800,1922.013,2800,25795.977,2800,5157.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2808,3714.247667,2808,8546.326333,2808,2913.138,2808,1930.181,2808,25578.957,2808,5162.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2816,3710.801667,2816,8596.051333,2816,2916.42,2816,1913.286,2816,25679.91,2816,5155.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2824,3689.757,2824,8574.386,2824,2912.756,2824,1918.024,2824,25663.963,2824,5165.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2832,3650.761,2832,8573.269,2832,2917.975,2832,1931.625,2832,25751.836,2832,5192.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2840,3691.252667,2840,8562.196,2840,2916.571,2840,1920.191,2840,25612.203,2840,5231.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2848,3688.511,2848,8601.015,2848,2911.896,2848,1912.542,2848,25728.971,2848,5235.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2856,3686.116333,2856,8599.059,2856,2914.766,2856,1917.453,2856,25634.957,2856,5242.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2864,3698.233333,2864,8558.353,2864,2909.534,2864,1948.563,2864,25665.277,2864,5258.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2872,3667.145,2872,8594.747,2872,2887.418,2872,1928.465,2872,25606.414,2872,5283.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2880,3691.958667,2880,8551.927667,2880,2889.971,2880,1924.464,2880,25649.35,2880,5297.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2888,3683.716333,2888,8585.889,2888,2929.467,2888,1922.602,2888,25495.41,2888,5327.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2896,3707.454667,2896,8619.632333,2896,2923.569,2896,1917.933,2896,25662.516,2896,5303.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2904,3714.539333,2904,8599.156333,2904,2922.957,2904,1925.524,2904,25651.178,2904,5292.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2912,3686.313,2912,8600.981,2912,2883.854,2912,1919.37,2912,25674.434,2912,5350.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2920,3666.877333,2920,8604.758333,2920,2903.314,2920,1931.747,2920,25658.539,2920,5380.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2928,3694.442333,2928,8625.161667,2928,2912.695,2928,1933.248,2928,25576.031,2928,5403.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2936,3700.019,2936,8644.974333,2936,2913.607,2936,1923.423,2936,25610.934,2936,5407.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2944,3694.281333,2944,8595.270667,2944,2887.757,2944,1930.458,2944,25540.99,2944,5379.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2952,3713.155333,2952,8599.716333,2952,2920.224,2952,1935.512,2952,25564.123,2952,5408.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2960,3663.087333,2960,8578.263333,2960,2910.123,2960,1939.337,2960,25548.285,2960,5459.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2968,3714.55,2968,8616.405333,2968,2874.684,2968,1942.521,2968,25556.076,2968,5453.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2976,3721.032,2976,8627.916,2976,2908.036,2976,1921.313,2976,25631.822,2976,5502.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2984,3692.686667,2984,8602.129333,2984,2901.597,2984,1914.139,2984,25672.881,2984,5452.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2992,3703.846333,2992,8642.853667,2992,2885.6,2992,1911.114,2992,25538.867,2992,5528.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3000,3684.354,3000,8667.163667,3000,2887.723,3000,1921.011,3000,25523.893,3000,5509.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3008,3683.542333,3008,8637.994333,3008,2901.017,3008,1930.919,3008,25529.938,3008,5557.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3016,3695.285333,3016,8634.884,3016,2916.679,3016,1917.901,3016,25481.408,3016,5565.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3024,3692.926333,3024,8613.460667,3024,2898.639,3024,1922.863,3024,25461.318,3024,5561.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3032,3662.28,3032,8677.737333,3032,2903.581,3032,1935.955,3032,25507.619,3032,5567.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3040,3709.401,3040,8642.938333,3040,2888.536,3040,1929.425,3040,25599.416,3040,5602.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3048,3656.766333,3048,8631.015667,3048,2911.605,3048,1912.786,3048,25546.391,3048,5626.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3056,3706.900667,3056,8588.682333,3056,2864.768,3056,1928.548,3056,25550.355,3056,5616.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3064,3710.859,3064,8708.515,3064,2914.093,3064,1942.95,3064,25609.805,3064,5613.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3072,3698.737,3072,8697.824667,3072,2910.475,3072,1911.917,3072,25349.869,3072,5633.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3080,3683.540667,3080,8633.090667,3080,2911.163,3080,1914.135,3080,25494.359,3080,5687.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3088,3691.543667,3088,8655.684333,3088,2895.322,3088,1916.869,3088,25466.4,3088,5695.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3096,3698.099333,3096,8674.953667,3096,2886.751,3096,1913.962,3096,25510.535,3096,5668.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3104,3705.226,3104,8661.656667,3104,2921.731,3104,1901.008,3104,25495.545,3104,5695.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3112,3709.082,3112,8600.617333,3112,2871.156,3112,1921.571,3112,25485.164,3112,5743.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
