experiment date,,140521,,140521,,140521,,140521,,140522,,140522,,140522
page ref,,76,,76,,76,,76,,77,,77,,77
wavelength,,315,,315,,315,,315,,315,,340,,315-340
file name,,140521 kinetics,,140521 kinetics,,140521 kinetics,,140521 kinetics,,140522 buffer kinetics,,140522 buffer kinetics,,140522 buffer kinetics
variable name,,uvkbufferpshort,,uvkaminep,,uvkinsulinplate,,uvkinsulinp,,uvkbufferp315,,uvkbufferp340,,uvkbufferpcomb
figure name,,fig:uvkbufferpshort,,fig:uvkaminep,,fig:uvkinsulinplate,,fig:uvkinsulinp,,fig:uvkbufferp315,,fig:uvkbufferp340,,fig:uvkbufferpcomb
interval time,,0.4,,0.4,,0.4,,0.4,,8,,8,,8
reactant,,buffer,,amine,,insulin,,insulin,,buffer,,buffer,,buffer
iad,,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia}
iad conc.,,0.000319914,,0.000319914,,0.000319914,,0.000319914,,0.00025763,,0.00025763,,0.00025763
solvent,,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq)
k regression value,,0.002353635,,,,0.002449614,,0.003489425,,0.000634543,,0.000569475,,0.000580896
reliability feeling,,decent,,,,decent,,poor,,okay,,"okay, similar to 315",,"okay, similar to 315 and 340"
minimum,,1.05,,0.65,,1.1,,1.1,,0.7,,0.2,,0
half life,,294.500652,,#DIV/0!,,282.9617936,,198.6422579,,1092.356176,,1217.168431,,1193.237984
notes,time(s),buffer adding pdmia,time(s),buffer adding pdmia adding amine,time(s),insulin adding pdmia,time(s),insulin adding pdmia again,Time (s),bicarb adding PDMIA-002 - RawDataWl1,Time (s),bicarb adding pdmia RawDataWl2 ...,Time (s),Manipulated ...
,227.6,1.1181,227.6,0.8558,227.6,1.1733,227.6,1.1764,4552,0.7582,4552,0.6163,4552,0.142
,228,1.1176,228,0.8561,228,1.1729,228,1.1754,4560,0.7586,4560,0.6167,4560,0.1419
,228.4,1.118,228.4,0.8561,228.4,1.1728,228.4,1.1754,4568,0.7584,4568,0.617,4568,0.1414
,228.8,1.1178,228.8,0.8558,228.8,1.1737,228.8,1.1758,4576,0.7583,4576,0.6169,4576,0.1413
,229.2,1.118,229.2,0.8561,229.2,1.1731,229.2,1.1766,4584,0.7588,4584,0.617,4584,0.1418
,229.6,1.1174,229.6,0.8567,229.6,1.1738,229.6,1.1759,4592,0.7585,4592,0.6172,4592,0.1413
,230,1.1177,230,0.8559,230,1.1732,230,1.1757,4600,0.7581,4600,0.6178,4600,0.1403
,230.4,1.1187,230.4,0.8562,230.4,1.1727,230.4,1.1759,4608,0.7583,4608,0.6173,4608,0.1411
,230.8,1.1176,230.8,0.8557,230.8,1.1733,230.8,1.1754,4616,0.7587,4616,0.6178,4616,0.1409
,231.2,1.1176,231.2,0.8564,231.2,1.1726,231.2,1.1753,4624,0.7582,4624,0.6177,4624,0.1405
,231.6,1.1176,231.6,0.8558,231.6,1.1728,231.6,1.1748,4632,0.7579,4632,0.6176,4632,0.1402
,232,1.1181,232,0.8562,232,1.1733,232,1.1747,4640,0.7586,4640,0.6182,4640,0.1404
,232.4,1.1178,232.4,0.8562,232.4,1.1724,232.4,1.1746,4648,0.7583,4648,0.6181,4648,0.1403
,232.8,1.1183,232.8,0.856,232.8,1.1731,232.8,1.1742,4656,0.7583,4656,0.6179,4656,0.1404
,233.2,1.118,233.2,0.8565,233.2,1.1729,233.2,1.1753,4664,0.7581,4664,0.618,4664,0.1401
,233.6,1.1184,233.6,0.8565,233.6,1.1733,233.6,1.1745,4672,0.7583,4672,0.6187,4672,0.1396
,234,1.1177,234,0.8563,234,1.1726,234,1.1752,4680,0.7582,4680,0.6185,4680,0.1397
,234.4,1.1176,234.4,0.8562,234.4,1.1726,234.4,1.1753,4688,0.7583,4688,0.6188,4688,0.1395
,234.8,1.118,234.8,0.8563,234.8,1.1729,234.8,1.1749,4696,0.7579,4696,0.6191,4696,0.1389
,235.2,1.1176,235.2,0.856,235.2,1.1731,235.2,1.1745,4704,0.7585,4704,0.6191,4704,0.1395
,235.6,1.1178,235.6,0.8565,235.6,1.1726,235.6,1.1743,4712,0.7585,4712,0.6193,4712,0.1393
,236,1.1173,236,0.8567,236,1.173,236,1.1742,4720,0.758,4720,0.6191,4720,0.139
,236.4,1.1176,236.4,0.8567,236.4,1.1723,236.4,1.1753,4728,0.7581,4728,0.6192,4728,0.1389
,236.8,1.1171,236.8,0.8562,236.8,1.1728,236.8,1.1743,4736,0.7576,4736,0.6195,4736,0.1381
,237.2,1.1176,237.2,0.8566,237.2,1.1722,237.2,1.1748,4744,0.7579,4744,0.62,4744,0.1379
,237.6,1.1176,237.6,0.8564,237.6,1.172,237.6,1.1745,4752,0.7585,4752,0.6196,4752,0.1389
,238,1.1173,238,0.8563,238,1.1726,238,1.1743,4760,0.7577,4760,0.6197,4760,0.138
,238.4,1.1174,238.4,0.8568,238.4,1.1728,238.4,1.1739,4768,0.7576,4768,0.6198,4768,0.1378
,238.8,1.1171,238.8,0.8568,238.8,1.1724,238.8,1.1741,4776,0.7576,4776,0.6193,4776,0.1384
,239.2,1.1168,239.2,0.8567,239.2,1.1716,239.2,1.174,4784,0.7577,4784,0.6199,4784,0.1378
,239.6,1.1172,239.6,0.8565,239.6,1.1719,239.6,1.1739,4792,0.7576,4792,0.6203,4792,0.1373
,240,1.1171,240,0.8565,240,1.1723,240,1.174,4800,0.7579,4800,0.6205,4800,0.1373
,240.4,1.117,240.4,0.8568,240.4,1.1715,240.4,1.1732,4808,0.7581,4808,0.6203,4808,0.1378
,240.8,1.1179,240.8,0.8572,240.8,1.172,240.8,1.1739,4816,0.7575,4816,0.6209,4816,0.1366
,241.2,1.1167,241.2,0.8568,241.2,1.172,241.2,1.1742,4824,0.7576,4824,0.6207,4824,0.1369
,241.6,1.117,241.6,0.8563,241.6,1.1715,241.6,1.173,4832,0.7575,4832,0.6204,4832,0.1371
,242,1.1167,242,0.8569,242,1.1712,242,1.1735,4840,0.758,4840,0.6209,4840,0.1371
,242.4,1.1166,242.4,0.8571,242.4,1.1723,242.4,1.1735,4848,0.7577,4848,0.6215,4848,0.1362
,242.8,1.1175,242.8,0.8572,242.8,1.1715,242.8,1.1729,4856,0.7574,4856,0.6212,4856,0.1362
,243.2,1.1169,243.2,0.8567,243.2,1.1716,243.2,1.1735,4864,0.7575,4864,0.621,4864,0.1366
,243.6,1.1178,243.6,0.857,243.6,1.1715,243.6,1.174,4872,0.7577,4872,0.6212,4872,0.1365
,244,1.1171,244,0.8573,244,1.1722,244,1.1739,4880,0.7576,4880,0.6217,4880,0.136
,244.4,1.1163,244.4,0.8567,244.4,1.1723,244.4,1.1734,4888,0.7573,4888,0.6214,4888,0.1359
,244.8,1.1171,244.8,0.8565,244.8,1.1712,244.8,1.1737,4896,0.7574,4896,0.6224,4896,0.1349
,245.2,1.1165,245.2,0.8572,245.2,1.1718,245.2,1.1735,4904,0.757,4904,0.6219,4904,0.1352
,245.6,1.1165,245.6,0.8573,245.6,1.1718,245.6,1.1733,4912,0.7574,4912,0.6224,4912,0.1351
,246,1.1162,246,0.8572,246,1.1709,246,1.1731,4920,0.7576,4920,0.6225,4920,0.1351
,246.4,1.1166,246.4,0.8574,246.4,1.1715,246.4,1.1737,4928,0.7572,4928,0.6224,4928,0.1348
,246.8,1.1166,246.8,0.8569,246.8,1.1714,246.8,1.1731,4936,0.7573,4936,0.6222,4936,0.1351
,247.2,1.1158,247.2,0.857,247.2,1.1714,247.2,1.1739,4944,0.7572,4944,0.6224,4944,0.1348
,247.6,1.1163,247.6,0.8575,247.6,1.1721,247.6,1.1733,4952,0.757,4952,0.6223,4952,0.1347
,248,1.1162,248,0.857,248,1.1714,248,1.1734,4960,0.7573,4960,0.6227,4960,0.1346
,248.4,1.1158,248.4,0.8573,248.4,1.1708,248.4,1.1732,4968,0.7573,4968,0.6231,4968,0.1342
,248.8,1.1163,248.8,0.857,248.8,1.172,248.8,1.1731,4976,0.757,4976,0.6228,4976,0.1341
,249.2,1.1155,249.2,0.857,249.2,1.1716,249.2,1.1729,4984,0.7571,4984,0.6233,4984,0.1338
,249.6,1.1165,249.6,0.8575,249.6,1.1719,249.6,1.1726,4992,0.7571,4992,0.623,4992,0.1341
,250,1.1161,250,0.8573,250,1.1718,250,1.1734,5000,0.7569,5000,0.6234,5000,0.1335
,250.4,1.1162,250.4,0.8572,250.4,1.1712,250.4,1.1725,5008,0.757,5008,0.6228,5008,0.1342
,250.8,1.1156,250.8,0.8569,250.8,1.1714,250.8,1.173,5016,0.7569,5016,0.6235,5016,0.1334
,251.2,1.1162,251.2,0.8576,251.2,1.1704,251.2,1.173,5024,0.7575,5024,0.6234,5024,0.1341
,251.6,1.1156,251.6,0.8574,251.6,1.171,251.6,1.1727,5032,0.7573,5032,0.6236,5032,0.1337
,252,1.1169,252,0.8569,252,1.1705,252,1.172,5040,0.7573,5040,0.6239,5040,0.1333
,252.4,1.1158,252.4,0.8573,252.4,1.1712,252.4,1.173,5048,0.7572,5048,0.6237,5048,0.1335
,252.8,1.1158,252.8,0.8575,252.8,1.1706,252.8,1.1723,5056,0.7571,5056,0.6238,5056,0.1333
,253.2,1.1164,253.2,0.8576,253.2,1.1711,253.2,1.1728,5064,0.7572,5064,0.6242,5064,0.1329
,253.6,1.1164,253.6,0.8571,253.6,1.1712,253.6,1.1726,5072,0.7571,5072,0.6242,5072,0.1329
,254,1.1162,254,0.8577,254,1.1712,254,1.1723,5080,0.7568,5080,0.6243,5080,0.1325
,254.4,1.116,254.4,0.8573,254.4,1.1716,254.4,1.1727,5088,0.7569,5088,0.6244,5088,0.1325
,254.8,1.1159,254.8,0.8575,254.8,1.1708,254.8,1.1726,5096,0.7571,5096,0.6243,5096,0.1327
,255.2,1.116,255.2,0.8577,255.2,1.1705,255.2,1.172,5104,0.7575,5104,0.6246,5104,0.1329
,255.6,1.1158,255.6,0.8575,255.6,1.171,255.6,1.171,5112,0.757,5112,0.625,5112,0.132
,256,1.1152,256,0.8576,256,1.1711,256,1.1714,5120,0.7573,5120,0.6255,5120,0.1319
,256.4,1.1153,256.4,0.8575,256.4,1.1707,256.4,1.1713,5128,0.7566,5128,0.625,5128,0.1316
,256.8,1.1155,256.8,0.857,256.8,1.1701,256.8,1.1723,5136,0.757,5136,0.6252,5136,0.1318
,257.2,1.1158,257.2,0.8572,257.2,1.1701,257.2,1.1713,5144,0.7568,5144,0.625,5144,0.1318
,257.6,1.1159,257.6,0.8576,257.6,1.1714,257.6,1.1715,5152,0.7572,5152,0.625,5152,0.1322
,258,1.115,258,0.8575,258,1.1707,258,1.1723,5160,0.7575,5160,0.6254,5160,0.1321
,258.4,1.1152,258.4,0.8576,258.4,1.1706,258.4,1.1717,5168,0.7568,5168,0.6253,5168,0.1316
,258.8,1.1157,258.8,0.8574,258.8,1.1707,258.8,1.1723,5176,0.7568,5176,0.626,5176,0.1307
,259.2,1.1147,259.2,0.8575,259.2,1.1705,259.2,1.1713,5184,0.7568,5184,0.6259,5184,0.1309
,259.6,1.1154,259.6,0.8578,259.6,1.1712,259.6,1.1712,5192,0.7569,5192,0.6259,5192,0.1311
,260,1.1155,260,0.8575,260,1.1708,260,1.1713,5200,0.7571,5200,0.6255,5200,0.1315
,260.4,1.1156,260.4,0.8576,260.4,1.1708,260.4,1.171,5208,0.7567,5208,0.626,5208,0.1308
,260.8,1.1153,260.8,0.8579,260.8,1.1704,260.8,1.1712,5216,0.7564,5216,0.6264,5216,0.1301
,261.2,1.1149,261.2,0.8579,261.2,1.1698,261.2,1.1715,5224,0.7563,5224,0.6265,5224,0.1299
,261.6,1.1148,261.6,0.8578,261.6,1.1708,261.6,1.1719,5232,0.757,5232,0.6266,5232,0.1304
,262,1.1146,262,0.8581,262,1.1702,262,1.1707,5240,0.7565,5240,0.6263,5240,0.1302
,262.4,1.1156,262.4,0.8577,262.4,1.1694,262.4,1.1713,5248,0.7563,5248,0.6266,5248,0.1298
,262.8,1.1152,262.8,0.8575,262.8,1.1702,262.8,1.1709,5256,0.7567,5256,0.6266,5256,0.1301
,263.2,1.1149,263.2,0.8574,263.2,1.1704,263.2,1.1714,5264,0.757,5264,0.6272,5264,0.1298
,263.6,1.1154,263.6,0.8577,263.6,1.17,263.6,1.1708,5272,0.7564,5272,0.6269,5272,0.1295
,264,1.1136,264,0.8574,264,1.171,264,1.1707,5280,0.7565,5280,0.6271,5280,0.1295
,264.4,1.1144,264.4,0.8577,264.4,1.1704,264.4,1.1713,5288,0.7565,5288,0.6274,5288,0.1291
,264.8,1.1152,264.8,0.858,264.8,1.1698,264.8,1.1704,5296,0.756,5296,0.6274,5296,0.1286
,265.2,1.1151,265.2,0.8577,265.2,1.1697,265.2,1.1711,5304,0.7567,5304,0.6275,5304,0.1291
,265.6,1.1152,265.6,0.8578,265.6,1.1705,265.6,1.1705,5312,0.7564,5312,0.6272,5312,0.1292
,266,1.1148,266,0.8578,266,1.1692,266,1.1711,5320,0.7564,5320,0.6274,5320,0.129
,266.4,1.1145,266.4,0.858,266.4,1.1703,266.4,1.1703,5328,0.7561,5328,0.6276,5328,0.1285
,266.8,1.1149,266.8,0.8577,266.8,1.1699,266.8,1.1702,5336,0.7561,5336,0.6279,5336,0.1282
,267.2,1.1139,267.2,0.8576,267.2,1.1695,267.2,1.1709,5344,0.756,5344,0.6281,5344,0.1279
,267.6,1.1147,267.6,0.8578,267.6,1.17,267.6,1.1713,5352,0.7565,5352,0.6281,5352,0.1284
,268,1.1149,268,0.8582,268,1.1692,268,1.1707,5360,0.7562,5360,0.6276,5360,0.1286
,268.4,1.1141,268.4,0.8581,268.4,1.1702,268.4,1.1698,5368,0.756,5368,0.628,5368,0.1281
,268.8,1.1143,268.8,0.8576,268.8,1.1691,268.8,1.1703,5376,0.7565,5376,0.6283,5376,0.1282
,269.2,1.1147,269.2,0.8579,269.2,1.1701,269.2,1.1703,5384,0.756,5384,0.6281,5384,0.1279
,269.6,1.1138,269.6,0.8578,269.6,1.1699,269.6,1.1705,5392,0.7559,5392,0.6286,5392,0.1273
,270,1.1136,270,0.8582,270,1.1702,270,1.1706,5400,0.7566,5400,0.6279,5400,0.1287
,270.4,1.1143,270.4,0.858,270.4,1.1689,270.4,1.1693,5408,0.7561,5408,0.6283,5408,0.1277
,270.8,1.1138,270.8,0.8583,270.8,1.1694,270.8,1.17,5416,0.756,5416,0.629,5416,0.127
,271.2,1.1144,271.2,0.8582,271.2,1.1696,271.2,1.1697,5424,0.7559,5424,0.6291,5424,0.1268
,271.6,1.1143,271.6,0.8582,271.6,1.1703,271.6,1.17,5432,0.7556,5432,0.6287,5432,0.1269
,272,1.115,272,0.858,272,1.1702,272,1.1694,5440,0.756,5440,0.629,5440,0.1269
,272.4,1.115,272.4,0.8578,272.4,1.1691,272.4,1.1698,5448,0.7557,5448,0.629,5448,0.1266
,272.8,1.1136,272.8,0.8581,272.8,1.169,272.8,1.1703,5456,0.7561,5456,0.6291,5456,0.127
,273.2,1.1137,273.2,0.8582,273.2,1.1686,273.2,1.1695,5464,0.7562,5464,0.6295,5464,0.1267
,273.6,1.1141,273.6,0.8579,273.6,1.1687,273.6,1.1703,5472,0.7561,5472,0.6296,5472,0.1265
,274,1.1139,274,0.8579,274,1.1693,274,1.1695,5480,0.7564,5480,0.6295,5480,0.127
,274.4,1.1138,274.4,0.8579,274.4,1.1698,274.4,1.1701,5488,0.7562,5488,0.6299,5488,0.1263
,274.8,1.114,274.8,0.8582,274.8,1.1691,274.8,1.1695,5496,0.7559,5496,0.6296,5496,0.1263
,275.2,1.1136,275.2,0.8585,275.2,1.1686,275.2,1.1702,5504,0.7561,5504,0.6297,5504,0.1264
,275.6,1.1146,275.6,0.8579,275.6,1.1684,275.6,1.1701,5512,0.7558,5512,0.6297,5512,0.1262
,276,1.1138,276,0.8582,276,1.1693,276,1.1698,5520,0.7554,5520,0.6298,5520,0.1256
,276.4,1.1143,276.4,0.8581,276.4,1.1695,276.4,1.1692,5528,0.7556,5528,0.6302,5528,0.1254
,276.8,1.1145,276.8,0.8581,276.8,1.1685,276.8,1.1698,5536,0.7557,5536,0.6301,5536,0.1256
,277.2,1.1143,277.2,0.8583,277.2,1.1686,277.2,1.1699,5544,0.7559,5544,0.6306,5544,0.1253
,277.6,1.1135,277.6,0.8581,277.6,1.1687,277.6,1.1695,5552,0.7557,5552,0.6301,5552,0.1256
,278,1.1133,278,0.8581,278,1.1689,278,1.1684,5560,0.7556,5560,0.6304,5560,0.1252
,278.4,1.1136,278.4,0.8581,278.4,1.1686,278.4,1.169,5568,0.7556,5568,0.6306,5568,0.1249
,278.8,1.113,278.8,0.8587,278.8,1.1691,278.8,1.1693,5576,0.7559,5576,0.6307,5576,0.1252
,279.2,1.1133,279.2,0.8584,279.2,1.1684,279.2,1.1705,5584,0.7558,5584,0.6306,5584,0.1252
,279.6,1.114,279.6,0.8585,279.6,1.1688,279.6,1.1683,5592,0.7555,5592,0.6306,5592,0.1249
,280,1.1138,280,0.8582,280,1.1691,280,1.1695,5600,0.7555,5600,0.6311,5600,0.1245
,280.4,1.113,280.4,0.8584,280.4,1.1694,280.4,1.1691,5608,0.7557,5608,0.6311,5608,0.1245
,280.8,1.1133,280.8,0.8582,280.8,1.1689,280.8,1.1693,5616,0.7551,5616,0.6308,5616,0.1242
,281.2,1.1138,281.2,0.8582,281.2,1.1687,281.2,1.1691,5624,0.755,5624,0.6307,5624,0.1243
,281.6,1.1125,281.6,0.8584,281.6,1.1678,281.6,1.169,5632,0.7556,5632,0.631,5632,0.1246
,282,1.1134,282,0.8586,282,1.1678,282,1.1687,5640,0.7556,5640,0.6309,5640,0.1248
,282.4,1.1132,282.4,0.8585,282.4,1.1679,282.4,1.1687,5648,0.7554,5648,0.6311,5648,0.1243
,282.8,1.1136,282.8,0.8583,282.8,1.1684,282.8,1.1686,5656,0.7554,5656,0.631,5656,0.1244
,283.2,1.1129,283.2,0.8585,283.2,1.1684,283.2,1.1681,5664,0.7555,5664,0.632,5664,0.1235
,283.6,1.1137,283.6,0.8585,283.6,1.1683,283.6,1.1691,5672,0.7551,5672,0.6314,5672,0.1237
,284,1.113,284,0.8584,284,1.1675,284,1.1687,5680,0.7553,5680,0.6319,5680,0.1234
,284.4,1.113,284.4,0.8585,284.4,1.1681,284.4,1.1686,5688,0.7553,5688,0.6316,5688,0.1237
,284.8,1.1139,284.8,0.8583,284.8,1.168,284.8,1.1689,5696,0.7552,5696,0.6315,5696,0.1237
,285.2,1.1132,285.2,0.858,285.2,1.1687,285.2,1.1685,5704,0.7551,5704,0.6316,5704,0.1236
,285.6,1.1131,285.6,0.8583,285.6,1.168,285.6,1.1678,5712,0.7551,5712,0.6318,5712,0.1233
,286,1.1136,286,0.8582,286,1.168,286,1.1682,5720,0.7548,5720,0.6319,5720,0.1229
,286.4,1.1136,286.4,0.8587,286.4,1.1677,286.4,1.1675,5728,0.7554,5728,0.6323,5728,0.1231
,286.8,1.1124,286.8,0.8582,286.8,1.1681,286.8,1.1682,5736,0.7553,5736,0.6322,5736,0.1231
,287.2,1.1132,287.2,0.8585,287.2,1.1679,287.2,1.1676,5744,0.755,5744,0.6321,5744,0.1229
,287.6,1.1132,287.6,0.8587,287.6,1.1685,287.6,1.1679,5752,0.7552,5752,0.6321,5752,0.123
,288,1.1125,288,0.8587,288,1.1675,288,1.168,5760,0.755,5760,0.6327,5760,0.1223
,288.4,1.1123,288.4,0.8586,288.4,1.1675,288.4,1.1682,5768,0.7553,5768,0.6321,5768,0.1232
,288.8,1.1131,288.8,0.8589,288.8,1.1677,288.8,1.168,5776,0.755,5776,0.6323,5776,0.1227
,289.2,1.1123,289.2,0.8585,289.2,1.1675,289.2,1.1678,5784,0.7555,5784,0.6328,5784,0.1227
,289.6,1.1128,289.6,0.8584,289.6,1.1678,289.6,1.1679,5792,0.7553,5792,0.6332,5792,0.1221
,290,1.1124,290,0.859,290,1.1672,290,1.1689,5800,0.7552,5800,0.6329,5800,0.1223
,290.4,1.1133,290.4,0.8586,290.4,1.1672,290.4,1.1684,5808,0.755,5808,0.633,5808,0.122
,290.8,1.1121,290.8,0.8589,290.8,1.1667,290.8,1.168,5816,0.755,5816,0.6331,5816,0.1219
,291.2,1.1124,291.2,0.8586,291.2,1.1679,291.2,1.1674,5824,0.7552,5824,0.6332,5824,0.122
,291.6,1.1121,291.6,0.8585,291.6,1.1671,291.6,1.1687,5832,0.7551,5832,0.6332,5832,0.1219
,292,1.113,292,0.8586,292,1.1679,292,1.1679,5840,0.7552,5840,0.6335,5840,0.1217
,292.4,1.1129,292.4,0.8585,292.4,1.1676,292.4,1.1677,5848,0.7553,5848,0.6339,5848,0.1214
,292.8,1.1123,292.8,0.8584,292.8,1.1678,292.8,1.1671,5856,0.7554,5856,0.6335,5856,0.122
,293.2,1.1124,293.2,0.8589,293.2,1.1666,293.2,1.1677,5864,0.7547,5864,0.6334,5864,0.1213
,293.6,1.1131,293.6,0.8588,293.6,1.1677,293.6,1.1677,5872,0.7547,5872,0.6334,5872,0.1214
,294,1.1116,294,0.8589,294,1.1674,294,1.1674,5880,0.755,5880,0.6336,5880,0.1214
,294.4,1.1116,294.4,0.8593,294.4,1.1676,294.4,1.168,5888,0.7556,5888,0.6334,5888,0.1222
,294.8,1.1121,294.8,0.8591,294.8,1.1672,294.8,1.1678,5896,0.7553,5896,0.6336,5896,0.1217
,295.2,1.112,295.2,0.8586,295.2,1.1664,295.2,1.1666,5904,0.7551,5904,0.6339,5904,0.1212
,295.6,1.1116,295.6,0.8586,295.6,1.1673,295.6,1.1669,5912,0.7547,5912,0.6342,5912,0.1205
,296,1.1122,296,0.8588,296,1.1673,296,1.1672,5920,0.7545,5920,0.6335,5920,0.121
,296.4,1.1116,296.4,0.8589,296.4,1.167,296.4,1.167,5928,0.7549,5928,0.6342,5928,0.1207
,296.8,1.1118,296.8,0.8591,296.8,1.167,296.8,1.1676,5936,0.7551,5936,0.6344,5936,0.1207
,297.2,1.1114,297.2,0.8593,297.2,1.1671,297.2,1.1664,5944,0.7544,5944,0.6339,5944,0.1204
,297.6,1.1111,297.6,0.859,297.6,1.1674,297.6,1.1669,5952,0.7547,5952,0.6341,5952,0.1206
,298,1.1122,298,0.8589,298,1.1667,298,1.1672,5960,0.755,5960,0.6342,5960,0.1208
,298.4,1.1113,298.4,0.8587,298.4,1.1665,298.4,1.1674,5968,0.7548,5968,0.6344,5968,0.1204
,298.8,1.1117,298.8,0.8587,298.8,1.1675,298.8,1.1667,5976,0.7549,5976,0.6346,5976,0.1203
,299.2,1.1126,299.2,0.859,299.2,1.1676,299.2,1.1663,5984,0.7545,5984,0.6345,5984,0.12
,299.6,1.1113,299.6,0.859,299.6,1.1668,299.6,1.1665,5992,0.7548,5992,0.6351,5992,0.1197
,300,1.1109,300,0.8589,300,1.1669,300,1.167,6000,0.7552,6000,0.6347,6000,0.1205
,300.4,1.111,300.4,0.8589,300.4,1.1663,300.4,1.1664,6008,0.7549,6008,0.6347,6008,0.1203
,300.8,1.1116,300.8,0.8592,300.8,1.1666,300.8,1.1671,6016,0.7547,6016,0.6352,6016,0.1195
,301.2,1.1119,301.2,0.8587,301.2,1.1673,301.2,1.1666,6024,0.7545,6024,0.6349,6024,0.1196
,301.6,1.1114,301.6,0.8592,301.6,1.1671,301.6,1.1667,6032,0.7546,6032,0.6346,6032,0.12
,302,1.1118,302,0.8586,302,1.167,302,1.1668,6040,0.7545,6040,0.6349,6040,0.1196
,302.4,1.1113,302.4,0.8588,302.4,1.1665,302.4,1.1672,6048,0.7542,6048,0.6349,6048,0.1193
,302.8,1.1116,302.8,0.8587,302.8,1.1656,302.8,1.1663,6056,0.754,6056,0.6353,6056,0.1187
,303.2,1.1117,303.2,0.8592,303.2,1.1667,303.2,1.166,6064,0.7548,6064,0.6355,6064,0.1193
,303.6,1.1113,303.6,0.8592,303.6,1.1666,303.6,1.1652,6072,0.7546,6072,0.6353,6072,0.1193
,304,1.112,304,0.8588,304,1.1668,304,1.1661,6080,0.7545,6080,0.6351,6080,0.1194
,304.4,1.1114,304.4,0.8588,304.4,1.1653,304.4,1.1661,6088,0.7544,6088,0.6354,6088,0.119
,304.8,1.1103,304.8,0.8594,304.8,1.1661,304.8,1.1667,6096,0.7546,6096,0.6356,6096,0.119
,305.2,1.1109,305.2,0.859,305.2,1.1662,305.2,1.1659,6104,0.7545,6104,0.6357,6104,0.1188
,305.6,1.1111,305.6,0.859,305.6,1.1667,305.6,1.1662,6112,0.7546,6112,0.6363,6112,0.1183
,306,1.1112,306,0.8588,306,1.1663,306,1.1656,6120,0.7548,6120,0.6356,6120,0.1192
,306.4,1.111,306.4,0.8589,306.4,1.1658,306.4,1.166,6128,0.7545,6128,0.6355,6128,0.1189
,306.8,1.1111,306.8,0.8593,306.8,1.166,306.8,1.1667,6136,0.7544,6136,0.6364,6136,0.118
,307.2,1.1114,307.2,0.8591,307.2,1.1657,307.2,1.1661,6144,0.7546,6144,0.6363,6144,0.1183
,307.6,1.1104,307.6,0.8589,307.6,1.1669,307.6,1.1657,6152,0.755,6152,0.6361,6152,0.119
,308,1.1107,308,0.8588,308,1.1664,308,1.1655,6160,0.7546,6160,0.6364,6160,0.1182
,308.4,1.1109,308.4,0.859,308.4,1.1659,308.4,1.1657,6168,0.7543,6168,0.6361,6168,0.1182
,308.8,1.1105,308.8,0.8591,308.8,1.1659,308.8,1.1658,6176,0.7547,6176,0.6361,6176,0.1187
,309.2,1.1112,309.2,0.8596,309.2,1.166,309.2,1.1651,6184,0.7545,6184,0.636,6184,0.1185
,309.6,1.111,309.6,0.8594,309.6,1.1657,309.6,1.1656,6192,0.7538,6192,0.6363,6192,0.1175
,310,1.1109,310,0.8591,310,1.1663,310,1.1649,6200,0.7545,6200,0.6366,6200,0.1179
,310.4,1.111,310.4,0.8592,310.4,1.1649,310.4,1.1657,6208,0.7546,6208,0.636,6208,0.1186
,310.8,1.1105,310.8,0.8593,310.8,1.1656,310.8,1.1665,6216,0.7548,6216,0.6371,6216,0.1177
,311.2,1.1108,311.2,0.8591,311.2,1.1662,311.2,1.1655,6224,0.7548,6224,0.6364,6224,0.1184
,311.6,1.1107,311.6,0.8594,311.6,1.1659,311.6,1.1653,6232,0.7547,6232,0.6367,6232,0.118
,312,1.1112,312,0.8592,312,1.1664,312,1.1655,6240,0.7548,6240,0.6362,6240,0.1186
,312.4,1.1107,312.4,0.8593,312.4,1.1647,312.4,1.1654,6248,0.7545,6248,0.6368,6248,0.1176
,312.8,1.1106,312.8,0.8595,312.8,1.1651,312.8,1.1656,6256,0.7548,6256,0.6367,6256,0.1181
,313.2,1.1112,313.2,0.8591,313.2,1.1648,313.2,1.165,6264,0.7549,6264,0.6369,6264,0.118
,313.6,1.1109,313.6,0.8588,313.6,1.1661,313.6,1.1653,6272,0.7548,6272,0.6367,6272,0.1181
,314,1.1108,314,0.8592,314,1.1663,314,1.1653,6280,0.7546,6280,0.6366,6280,0.118
,314.4,1.1102,314.4,0.8594,314.4,1.1664,314.4,1.1656,6288,0.7545,6288,0.6369,6288,0.1176
,314.8,1.1113,314.8,0.8594,314.8,1.1654,314.8,1.1649,6296,0.7542,6296,0.6368,6296,0.1174
,315.2,1.1109,315.2,0.8589,315.2,1.1655,315.2,1.1651,6304,0.7542,6304,0.6371,6304,0.1171
,315.6,1.1107,315.6,0.8591,315.6,1.166,315.6,1.1653,6312,0.7547,6312,0.6371,6312,0.1176
